စိတ် သဘောထားရှိသော	_natured (forming compound adjs)	adj
good -natuerd.	_natured (forming compound adjs)	adj
..သော နှာခေါင်း	_nosed	(forming c
ကပိုင်ဆိုင်သူဧကဝုစ်ဖြစ်ကြောင်းပြနောက်ဆက်	-'s	suff
ခတစ်စုံတစ်ခုသောအိမ်၊ဆိုင်စသည်သက်ဆိုင်မှုပြနောက်ဆက်	-'s	suff
နှင့်အဆုံးမသတ်သောဗဟုဝုစ်နာမ်များတွင်ပိုင်ဆိုင်မှု၊သက်ဆိုင်မှုကိုပြနောက်ဆက်	-'s	suff
ရံဖန်ရံခါတွင်ဗဟုဝုစ်ကိန်းသို့နာမ်ဖန်တီးရန်ထည့်သည့်နောက်ဆက်	-'s	suff
အစားအတိုကောက်	-'s	suff
နှင့်ကိုကိုယ်စားပြုသည့်နောက်ဆက်	-'s	suff
ရှေ့ဖော်ပြပါ ပုဂ္ဂိုလ်၊ ဒေသ စသည်တို့နှင့် တစု တပေါင်းတည်း ဖြစ်သော အရာဝတ္ထု၊ ပစ္စည်းကို ပြသော နောက်ဆက်စကား	-ana	suff
ကြိယာကို နာမ်ပုဒ်ပြောင်းပေးသော နောက်ဆက်	-ance	suff
… ခြင်း၊ … မှု စသည်	-ance	suff
သတ်မှုနှင့် ဆိုင်သော	-cidal	coidmb
သတ်ဖြတ်ခြင်း၊ သတ်မှု	-cide	coidmb
သတ်သည့်သူ	-cide	coidmb
သတ်သည့်အရာ	-cide	coidmb
သတ်ဆေး	-cide	coidmb
အစိုးရ	-cracy	coidmb
အုပ်ချုပ်ရေး	-cracy	coidmb
စနစ်၊ အစိုးရကို ထောက်ခံ သူ	-crat	coidmb
နာမ်ကို နာမဝသေသနပုဒ်အဖြစ် ဖန်တီး ပေးသော နောက်ဆက်	-en	suff
ဖြင့်လုပ်သော	-en	suff
ဖြစ်သော	-en	suff
နာမဝသေသနကို ကြိယာပုဒ်အဖြစ် ဖန်တီး ပေးသော နောက်ဆက်	-en	suff
လုပ်သည်	-en	suff
ဖြစ်စေသည်	-en	suff
ကြိယာကို နာမ်ပုဒ်ပြောင်းပေးသော နောက်ဆက်	-ence	suff
… ခြင်း၊ … မှု စသည်	-ence	suff
ဟန်ရှိသော	-esque	suff
ပုံ ပေါက်သော	-esque	suff
ဣတ္ထိလိင်ပြနောက်ဆက်	-ess	suff
မ	-ess	suff
အသာလွန်ဆုံး နာမဝသေသနပြ နောက်ဆက်	-est	suff
ဆုံး	-est	suff
အငယ်လေး	-ette	suff
အသေးလေး	-ette	suff
ပစ္စည်း အတု	-ette	suff
အမျိုးသမီး	-ette	suff
တစ်ဦးဆိုင်နာမ်များနှင့် ပေါင်းစပ်ခြင်းဖြင့် ns နှင့် adjsသို့ ပြောင်းပေးသည့် နောက်ဆက်စကား	-ian	suff
-ics အဆုံးရှိသော နာမ်များနှင့် ပေါင်းစပ်ခြင်းဖြင့် ns သို့ ပြောင်းပေးသည့် နောက်ဆက်စကား	-ian	suff
ရှေ့ဖော်ပြပါ ပုဂ္ဂိုလ်၊ ဒေသ စသည်တို့နှင့် တစု တပေါင်းတည်း ဖြစ်သော အရာဝတ္ထု၊ ပစ္စည်းကို ပြသော နောက်ဆက်စကား	-iana	suff
ဆေးပညာတစ်ခုခုနှင့် သက်ဆိုင် ကြောင်းပြသည့် နောက်ဆက်စကား	-iatrics	coidmb
ဆေးကုသမှုနည်းတစ်ခုခုနှင့်သက်ဆိုင်ကြောင်း ပြသည့် နောက်ဆက်စကား	-iatry	coidmb
ns ကို adjs နှင့်nsသို့ ပြောင်းပေးသည့် နောက်ဆက်စကား	-ic	suff
တစ်စုံတစ်ခုနှင့် သက်ဆိုင်သော၊ ဆန်သော၊ ရှိသော၊ ဖြစ်သော	-ic	suff
y အဆုံး ရှိသော vsကို adjs သို့ ပြောင်းပေးသည့် နောက်ဆက်စကား	-ic	suff
ဂုဏ်သတ္တိ တစ်စုံတစ်ရာ ရှိသော	-ic	suff
ကောင်းသော	-ical	suff
…ဆန်ဆန်	-ically	suff
နာမ်ပြုပစ္စည်း	-ics	suff
chemistry နာမ်ပြုပစ္စည်း	-ide	suff
ဓာတ်တစ်မျိုးမျိုး၏ ဓာတ်ပေါင်း အမည်	-ide	suff
forming compound adjs … ရှည်လျားသော	-length	adj
…အထိရှည်သော	-length	adj
ကင်းမဲ့လျက်	-lessly	adv
ခြေဆံ လက်ဆံ ရှည်သော၊ ပျော့ပျောင်းသောစသည်	-limbed	n
နာမဝသေသနမှ ကြိယာဝသေသနသို့ ပြောင်းရာတွင် နောက်ဆက်	-ly	suff
နာမ်မှ နာမဝသေန သို့ ပြောင်းရာတွင်နောက်ဆက်	-ly	suff
နာမ်မှ နာမဝသေသနနှင့် ကြိယာဝသေသနသို့ ပြောင်းရာတွင် နောက်ဆက်	-ly	suff
…သား	-man	coidmb
…သမား၊စောင့်၊မှူးစသည်	-man	coidmb
စိတ်ရောဂါတစ်မျိုးမျိုးခံစားနေရသူကိုရည်ညွှန်းသောစကား	-manaic	coidmb
စိတ်ရောဂါတစ်မျိုးမျိုးကိုရည်ညွှန်းသောစကား	-mania	coidmb
နာမ်ပြောင်းနောက်ဆက်	-ness	suff
ခြင်း	-ness	suff
မှု	-ness	suff
ပိုင်ဆိုင်သူဗဟုဝုစ်ဖြစ်ကြောင်းပြနောက်ဆက်	-s'	suff
ပိုင်ဆိုင်မှုကိုပြသောနောက်ဆက်	-s'	suff
တစ်ကိုယ်တည်း	(all) by myself	idm
ကိုယ့်ဘာသာကိုယ်	(all) by myself	idm
သွက်သွက်လည်အောင်ရူးသော	(as) mad as a hatter/a March hare	idm
ဗန်းပေါက်သလားမမေးနဲ့	(as) nutty as a fruit cake	IDM
အသစ်တမျှကောင်းသော	(as)good as new	idm
ကြောက်ရွံ့၍သို့ဖျားနာ၍မျက်နှာဖြူဖပ်ဖြူရော်ဖြစ်သည်	(be, look, etc) green/ pale about the gills	idm
infml သိပ်ကြားသိချင်သည်	(be) all ears	idm
နားစွင့်ထားသည်	(be) all ears	idm
ဆန္ဒမရှိ	(be) in nmood for (doing) sth/ tdsth	idm
စိတ်မပါ	(be) in nmood for (doing) sth/ tdsth	idm
ဆန္ဒရှိသည်	(be) in the mood for (doing) sth/ tdsth	idm
ရှေ့သွားနောက်လိုက်ညီသည်	(be) made for sb/each other	idm
လိုက်ဖက်သည်	(be) made for sb/each other	idm
အနှောင်အတည်းကင်းလွတ်မှု	(be) one's own master/mistress	idm
လွတ်လပ်မှု	(be) one's own master/mistress	idm
ဆွဲထုတ်သည်	(be) out on one's ear	idm
အတင်းထွက် စေသည်	(be) out on one's ear	idm
အေးအေးသက်သာ	(be/feel) at (one's) ease	idm
ငြိမ်းငြိမ်းချမ်းချမ်း	(be/feel) at (one's) ease	idm
US ဖြောင့်ဖြူးသာယာသော ဘဝ	(on) easy street	idm
တိုတိုပြောရလျှင်	(put sth) in a nutshell	IDM
မျက်စအောက်မှာ	(right) under sb's(very)nose	IDM
မျက်စအောက်မှာ ဗြောင်ကျကျ	(right) under sb's(very)nose	IDM
စစ်သားများ သက်သာ အနေ အထား ရပ်သည်	(stand) at ease	idm
ပထမ အင်္ဂလိပ်အက္ခရာ	A	art
ယာဉ်မောင်း နားကပ်၍ဆရာလုပ်နေသူ	a back-seat driver	idm
လူဆိုးလူတေ	a bad lot	idm
တုန်လှုပ်ချောက်ချားခြင်း	a bag/ bundle of nerves	idm
ဒူးတုန်ခြင်း	a bag/ bundle of nerves	idm
ထိပ်ပြောင်	a bald head	n
စ၌ အိုးနင်းခွက်နင်း ဖြစ်ခြင်း၊ အခက်အခဲကြုံခြင်း	a baptism of fire	idm
အတီးမပါ အမျိုးသားလေးယောက်တွဲအဆို	a barber-shop quartet.	adj
တရစပ်စုပြုံပစ်ခတ်ခြင်း	a barrage of gunfire	n
ဖိုသောအပင်	a barren fruit	n
မြုံသောမိန်းမ	a barren woman	n
အလွန်အရေးပါသော `ပုတ်ကိုယ်ကြီး´	a big cheese	idm
အကောင်	a big cheese	idm
နေရာကွက်ကွက် ကလေးမှာ ဩဇာရှိသူ	a big fish	idm
အရေးပါ သောပုဂ္ဂိုလ်	a big name	idm
ကြီးကြီးမာစတာ	a big name	idm
အရေးပါ သောပုဂ္ဂိုလ်	a big noise	idm
ကြီးကြီးမာစတာ	a big noise	idm
အရေးပါ သောပုဂ္ဂိုလ်	a big shot	idm
ကြီးကြီးမာစတာ	a big shot	idm
ပြဿနာ ဖန်တီးသည်	a can of worms	idm
ပျားတူအုံ တုတ်နှင့်ထိုးသည်	a can of worms	idm
အကောင်းဘက်သို့ စိတ်သဘော ထားပြောင်းလဲမှု	a change of heart	idm
ဘဝသစ်	a clean sheet/slate	idm
ကဏ္ဍသစ်	a clean sheet/slate	idm
သီသီကလေး လွတ်ခြင်း	a close call/shave	idm
နကန်းတစ်လုံးမျှ မသသော ဘာသာရပ်	a closed book	idm
အချိုရည်	a cordial smile handshake.cordiality	n
အဖျော်ရည်	a cordial smile handshake.cordiality	n
အင်မတန် ငြီးငွေ့စရာ ကောင်းတဲ့ လူ	a crashing bore	idm
အဖျားရှူးသွားသော ဖြစ်ရပ်	a damp squib	idm
ခက်သော၊ အလွန်လက်ဝင် သော ကိစ္စ	a devil of a sth	idm
လောကတံတွာ ဓမ္မတာ တရား	a fact of life	idm
လုပ်ပျော်သောလုပ်ငန်း	a going concern	idm
ခက်ခသော ပြဿနာ	a hard/tough nut (to crack)	IDM(infml)
ခေါင်းမာသူ	a hard/tough nut (to crack)	IDM(infml)
အသည်းမာခြင်း	a heart of stone	idm
အသနားအကြင်နာမဲ့သည့်စိတ်	a heart of stone	idm
ကိုယ့်အိမ်ကိုယ့်ရာလိုနေရာ	a home from home; a home away from home	idm
မျက်စအောက်ကအပျောက်မခံနိုင်သောသူ၊အရာ	a hostage to fortune	idm
ဥအသက်	a hostage to fortune	idm
ရုပ်ထွေးသော ပြဿနာ	a knotty problem	n
စားသောက်ဆိုင်တွင် စားဖွယ် စာရင်းမှ ရွေးချယ်မှာယူရသော တစ်နပ်စာ	à la carte	adj
စားသောက်ဆိုင်တွင် စားဖွယ် စာရင်းမှ ရွေးချယ်မှာယူရသော တစ်နပ်စာ	à la carte	adv
ခေတ်မီ [သော]	à la mode	adj
US ရေခဲမုန့်တွဲလျက်	à la mode	adj
ခေတ်မီ [သော]	à la mode	adv
US ရေခဲမုန့်တွဲလျက်	à la mode	adv
ယွန်းစားပွဲ	a lacquered table	n
advanced level ဗြိတိန်တွင် GCSE ထက် အဆင့်မြင့်၍ တက္ကသိုလ်အချို့က တက္ကသိုလ်ဝင် စာမေးပွဲ အဖြစ် အသိအမှတ်ပြုထားသော ပညာရည် သတ်မှတ်ချက်	A level	n
မယုံနိုင်စရာပဲ	a likely story	idm
တစ်ကိုယ်တော်သမား	a lone wolf	idm
မျက်နှာသေ	a long face	idm
မျက်စိသငယ်နားသငယ်	a long face	idm
ကံစွပ်ကံညားစွန့်ရမည့် ကိစ္စ	a long shot	idm
လှုပ်လေမြုပ်လေ အခြေအနေ	a losing battle	idm
အများကြီး	a lot, lots	pron
အများအပြား	a lot, lots	pron
တစ်ပုံ တစ်ခေါင်းကြီး	a lot, lots	pron
H A	a lot, lots	pron
များစွာ	a lot, lots	adv
အများကြီး	a lot, lots	adv
အများကြီး	a lot, lots	adv
များစွာ	a lot, lots	adv
မကြာမကြာ	a lot, lots	adv
အစု	a lot, lots	n
အသိုက်	a lot, lots	n
အသုတ်	a lot, lots	n
အပုံ	a lot, lots	n
၁ လေလံတင်သည့် ပစ္စည်း၊ အစု၊ အတွဲ	a lot, lots	n
အကွက်	a lot, lots	n
ကွက်လပ်	a lot, lots	n
ကုသိုလ်ကံ	a lot, lots	n
ကြမ္မာ	a lot, lots	n
ရင်နင့် သည်	a lump in ones	idm
မြို့အသိုင်းအဝိုင်းနှင့်ဝင်ဆံ့သူ	a man about town	idm
ခရစ်ယာန်ဘုန်းတော်ကြီး	a man of God	idm
ယောက်ျားအချင်းချင်းပင်လေးစားလောက်သူ	a man's man	idm
ရည်မှန်းချက်ပြည့်စေသောနည်းလမ်း	a means tan end	idm
အမြင်ချင်းတူခြင်း	a meeting of minds	idm
စိတ်သဘောချင်းတိုက်ဆိုင်မှု	a meeting of minds	idm
ဖြေရှင်းရန်မလွယ်သည့်ပြဿနာ	a millstone round one's/ sb's neck	idm
လည်ထောက်	a millstone round one's/ sb's neck	idm
ပင်းသကား	a millstone round one's/ sb's neck	idm
နှင့်ပတ်သက်၍ဗဟုသုတဟင်းလေးအိုး	a mine of information	idm
နည်းနည်း	a mite	adv
အနည်းငယ်မျှ	a mite	adv
မိုက်မဲမှု	a mug's game	idm
မပြန်လမ်းသို့ ပို့လိုက် သော အရာ	a nail in sb's/sth's coffin	idm
နိဂုံးချုပ်စေသောအရာ	a nail in sb's/sth's coffin	idm
ပေါင်းရသင်းရ မကောင်းသောသူ	a nasty piece of work	idm
မယုံကြည်ရသောသူ	a nasty piece of work	idm
မချစ်သော်လည်း အောင့်ကာ နမ်းရသော ကိစ္စ	a necessary evil	IDM
တစ်သွေးတစ်မွေး	a new lease on life	idm
ညထွက်လည်ခြင်း	a night out	IDM
အရိပ်ပြ အကောင်ထင်သည်	a nod as good as a wink (to a bling horse / man )	IDM (sayin
ဂြိုဟ်ကောင်	a pain in the arse	idm
ရွှေပြည်အေးဝါဒ	a policy of appeasement	idm
အကျိုးတရားမှသည် နောက် ကြောင်းပြန် အကြောင်းတရား ဆင်ခြင်ဖော်ထုတ်သော	a posteriori	adj
နောက်ကြောင်းပြန် သုံးသပ်လျက်	a posteriori	adv
ဒိဋဿဌသိမြင်ရသော အကြောင်းမှ အကျိုးဖြစ်မှုကို ဆင်ခြင်ဖော်ထုတ်သော၊ လျက်	a priori	adv
သာဓကအားဖြင့် ̏သူတို့ တစ်နေ့လုံး လမ်းလျှောက်ကြရတဲ့အတွက် ဆာလောင် နေကြမှာပဲ˝ဟု သုံးသပ်ခြင်း	a priori	adv
ဒိဋဿဌသိမြင်ရသော အကြောင်းမှ အကျိုးဖြစ်မှုကို ဆင်ခြင်ဖော်ထုတ်သော၊ လျက်	a priori	adj
သာဓကအားဖြင့် ̏သူတို့ တစ်နေ့လုံး လမ်းလျှောက်ကြရတဲ့အတွက် ဆာလောင် နေကြမှာပဲ˝ဟု သုံးသပ်ခြင်း	a priori	adj
ခေါက်အမိုးကား	a sofa that is convertible convertible currencies .convertibility	n
လူ့အလွှာ	a walk of life	idm
အတန်အသင့်	a way	idm
အတော်အသင့်	a way	idm
အဏုမြူဗုံး	A-bomb	n
အမြန်မောင်းလမ်းမကြီးအောက်အဆင့် ရှိသော အဓိကလမ်းမ	A-road	n
B လမ်းမထက် ပိုကျယ်၍ ဖြောင့်ဖြူးသည်	A-road	n
advertisement ၏ အတိုအကောက်	A.D.	n
ကြော်ငြာ	A.D.	n
အမူးပြေအောင်မျက်နှာသစ်သည့်အရက်	a/the hair of the dog	idm
အသည်းထိတ်ဖွယ်ကောင်းသော	a/the hair of the dog	adj
ပုရွက်ဆိတ်စား အာဖရိကနွယ်ဖွား ဝက်မျိုး	aardvark	n
ရေဟူဒီပြက္ခဒိန်တွင် ဆယ့်တစ် မြောက်လ	ab	n
ပေတီးတွက်ခုံများ	abaci	n
စိတ်ပျက် အံအားသင့်သွားသည်	aback	adv
ပေသီးတွက်ခုံ	abacus	n
ပေသီးများ	abacuses	n[pl]
သဘော၏ပဲ့ဘက်သို့	abaft	adv
ပဲ့ဘက်တွင်	abaft	adv
ခရု	abalone	n
စားနိုင်သော ပင်လင် ခရု	abalone	n
စားနိုင်သော ပင်လယ်ခရုများ	abalones	n
စွန့်ခွာသည်	abandon	v
ပယ်ခွာသည်	abandon	v
ပစ်ထားသည်	abandon	v
စွန့်ပစ်သည်	abandon	v
ပစ်ပယ်သည်	abandon	v
စွန့်လွှတ်သည်	abandon	v
စွန့်သည်	abandon	v
ဖျက်သိမ်းသည်	abandon	v
ဟန်မဆောင် တော့	abandon	v
စိတ်လွတ်လက်လွတ်	abandon	n
အရှက်မရှိသော	abandoned	adj
လွတ်သော	abandoned	adj
စွန့်လွှတ်ခဲ့	abandoned	v[pt]
စွန့်လွှတ်ခဲ့ပြီး	abandoned	v[pp]
စွန့်လွှတ်နေ	abandoning	v[ing]
လက်လွှတ်လိုက်ခြင်း	abandonment	n
ပစ်ပယ်လိုက်ခြင်း	abandonment	n
အထီး ကျန်ခြင်း	abandonment	n
စွန့်လွှတ်	abandons	v[sg]
နစ်နာစေသည်	abase	v
နှစ်သည်	abase	v
အညွန့်ချိုးသည်	abase	v
နစ်နာစေခဲ့သည်	abased	v
ိနိမ့်ကျခြင်း	abasement	n
နှိမ်သည်	abases	v
နစ်နာသည်	abases	v
အရှက်ရစေသည်	abash	v
အနေခက်သော	abashed	adj
ရှက်သော	abashed	adj
အရှက်ရစေသည်	abashes	v
အရှက်ရစေခြင်း	abashing	v
အရှက်ရခြင်း	abashment	n
နစ်နာနေသည်	abasing	v
စဲသည်	abate	v
လျော့သည်	abate	v
လျော့နည်းစေခြင်း	abatement	n
သားသတ်ရုံ	abattoir	n
သားသတ်ရုံများ	abattoirs	n[pl]
ပြင်သစ်ဘုန်းတော်ကြီး	abbe	n
သီလရှင်ကျောင်းတိုက် ဆရာကြီး	abbess	n
ခရစ်ယာန် ကျောင်းတိုက်	abbey	n
ကျောင်းတိုက်ဟောင်း	abbey	n
သစ်ကတုတ်	abbitis	n
ရင်တား	abbitis	n
ခရစ်ယာန် ကျောင်းထိုင်ဘုန်းကြီး	abbot	n
ကျောင်းတိုက် ဆရာတော်	abbot	n
ကျောင်းထိုင်ဆရာတော်များ	abbots	n[pl]
ပုဒ်၊ ပုဒ်စုကို အတိုချုံးသည်	abbr.	n
အကျဉ်းချုံးသည်	abbr.	n
ပုဒ်၊ ပုဒ်စုကို အတိုချုံးသည်	abbreviate	n
အကျဉ်းချုံးသည်	abbreviate	n
အကျဉ်းချုံး	abbreviate	v
အကျဉ်းချုံးခဲ့	abbreviated	v[pt]
အကျဉ်းချုံးခဲ့ပြီး	abbreviated	v[pp]
အကျဉ်းချုံး	abbreviates	v[sg]
အကျဉ်းချုံးနေ	abbreviating	v[ing]
ချုံ့ခြင်း	abbreviation	n
အကျဉ်းချုံးများ	abbreviations	n[pl]
အေ၊ ဘီ၊ စီ စသော အင်္ဂလိပ် အက္ခရာ	ABC	n
ဘာသာရပ်တစ်ရပ်၏ အခြေခံ၊ ကကြီးရေးက	ABC	n
လွယ်လွယ်ကလေးပဲ	abc	IDM
နန်းစွန့်သည်	abdicate	v
ဥက္ခောပြုသည်	abdicate	v
လျစ်လျူရှုသည်	abdicate	v
အလိုအလျောက် ရာထူးစွန့်လွှတ်ခြင်း	abdication	n
ဝမ်းဗိုက်	abdomen	n
ဝမ်း	abdomen	n
ဝမ်းဗိုက်ပိုင်း	abdominal	adj
အဓမ္မခေါ်ဆောင်သည်	abduct	v
ဖြားယောင်းသည်	abduct	v
လူခိုးမှုကျူးလွန်သည်	abduct	v
ပြန်ပေးဆွဲသည်	abduct	v
အဓမ္မခေါ်ဆောင်ခဲ့	abducted	v[pt]
အဓမ္မခေါ်ဆောင်ခဲ့ပြီး	abducted	v[pp]
အဓမ္မခေါ်ဆောင်နေ	abducting	v[ing]
အဓမ္မ သွေးဆောင်ခြင်း	abduction	n
လူခိုးမှု	abduction	n
သွေးဆောင်ဆွခေါ်ခြင်းများ	abductions	n[pl]
အဓမ္မခေါ်ဆောင်	abducts	v[sg]
သင်္ဘော ၊လှေ အကန့်များပေါ်တွင်	abeam	adv
သင်္ဘော၊လေယာဉ် နှင့်ထောင့်မှန်ကျသော ဘေးတိုက်တန်းတန်းအရပ်တွင်	abeam	adv
အိပ်ရာထဲတွင်	abed	adv
ဖောက်ပြန်သော	aberrant	adj
မူမမှန်သော	aberrant	adj
ဖောက်ပြန်မှု	aberration	n
မကောင်းမှုကျူးလွန်ရာ၌ အားပေးကူညီသည်	abet	v
မကောင်းမှုကျူးလွန်ရာ၌ အားပေးကူညီသူ	abettor	n
အားပေးကူညီသူများ	abettors	n[pl]
ဆိုင်းငံ့ထားခြင်း	abeyance	n
မကျင့်သုံးခြင်း	abeyance	n
ဥက္ခောပြုမှု	abeyance	n
စက်ဆုပ်သည်	abhor	v
ရွံမုန်းသည်	abhor	v
ရွံရှာခြင်း	abhorrence	n
စက်ဆုပ်သော	abhorrent	adj
ရွံရှာသော	abhorrent	adj
သည်းခံသည်	abide	v
နေသည်	abide	v
ခိုင်မာသော	abiding	adj
စွဲမြသော	abiding	adj
မဖျောက်ဖျက်နိုင်သော	abiding	adj
စွမ်းရည်များ	abilities	n[pl]
အစွမ်း၊ စွမ်းရည်	ability	n
စွမ်းပကား	ability	n
တတ်နိုင်စွမ်း	ability	n
တတ်ကျွမ်းမှု	ability	n
အရည်အချင်း	ability	n
ဆိုးရွားသော	abject	adj
ကမ်းကုန်သော	abject	adj
တွင်းဆုံးကျသော	abject	adj
ချွတ်ခြုံကျသော	abject	adj
သိက္ခာမဲ့သော	abject	adj
အဖတ်ဆယ်မရအောင် ဖြစ်သော	abject	adj
လက်မှိုင်ချလျက်	abjectly	adv
ပိုင်ခွင့်၊ ခံယူချက် စသည် စွန့်ပယ်သည်	abjure	v
စွန့်သည်	abjure	v
ငြင်းပယ်သည်	abjure	v
တောက်လောင်သော	ablaze	adj
ဟုန်းဟုန်း တောက်သော	ablaze	adj
ထိန်လင်း သော	ablaze	adj
တောက်ပသော	ablaze	adj
လျှမ်းသော	ablaze	adj
နိုင် သော	able	adj
ပိုင်နိုင်သော	able	adj
ကျွမ်းကျင်သော	able	adj
တော်သော	able	adj
ကျွမ်းကျင်ပညာရှင်	able man	n
လိုအပ်သောအရည်အသွေး ပြည့်ဝသူ	able man	n
ရေတပ် တပ်သားကျော်	able seaman	n
ကျန်းမာသန်စွမ်းသော	able-bodied	adj
ပို၍ကျွမ်းကျင်	abler	adj[com]
အကျွမ်းကျင်ဆုံး	ablest	adj[sup]
ကိုယ်လက်ဆေးကြောခြင်း	ablution	n
ရေကိုင်ခြင်း	ablution	n
ကိုယ်လက်သန့်စင်ခန်း ဗြိတိသျှအသုံး	ablution	n
ပိုင်နိုင်စွာ	ably	adv
ပစ်ပယ်သည်	abnegate	v
စွန့်လွှတ်သည်	abnegate	v
ဖယ်ကြဉ်ခြင်း	abnegation	n
စွန့်ပယ် ခြင်း	abnegation	n
ပုံမှန်မဟုတ်သော	abnomal	adj
မူမမှန်သော	abnomal	adj
ဖောက်ပြန်သော	abnomal	adj
သာမာန်မဟုတ်သော	abnormal	adj
ဖြစ်ရိုးဖြစ်စဉ် မဟုတ်သော	abnormal	adj
ပုံမှန်မဟုတ်ခြင်း၊ မူမမှန်ခြင်း	abnormality	n
ထူးထူး ကဲကဲ	abnormally	adv
အဆမတန်	abnormally	adv
ယဉ် ပေါ်သို့	aboard	adv
ယဉ် ပေါ်တွင်	aboard	adv
ယဉ် ပေါ်၌	aboard	adv
နေအိမ်	abode	n
အိမ်	abode	n
ဘုံဗိမာန်	abode	n
ဖျက်သိမ်းသည်	abolish	v
ရုပ်သိမ်းသည်	abolish	v
ဖျက်သိမ်းခဲ့	abolished	v[pt]
ဖျက်သိမ်းခဲ့ပြီး	abolished	v[pp]
ဖျက်သိမ်း	abolishes	v[sg]
ဖျက်သိမ်းနေ	abolishing	v[ing]
ဖျက်သိမ်းခြင်း	abolition	n
ဖျက်သိမ်းရေးဝါဒီ	abolitionist	n
စက်ဆုပ်ဖွယ် ကောင်းသော	abominable	adj
မသတီစရာ	abominable	adj
ဆိုးရွားသော	abominable	adj
ချာသော	abominable	adj
ညံ့သော	abominable	adj
စုတ်ပဲ့သော	abominable	adj
မကောင်း တရောင်း	abominably	adv
ဖြစ်ကတတ်ဆန်း	abominably	adv
ဆိုးဆိုးရွားရွား	abominably	adv
စက်ဆုပ်ရွံရှာသည်	abominate	v
မျက်စိနောက်စရာ	abomination	n
စိတ်မကောင်းစရာ	abomination	n
အော့နှလုံး နာစရာ	abomination	n
ရှေးတိုင်းရင်း	aboriginal	n
ရှေးတိုင်ရင်းသားတို့၏	aboriginal	n
ဩစတြေးလျ ရှေးလူမျိုး	aboriginal	n
အထူသဖြင့် ဩစတြေးလျတွင် ကနဦးနေထိုင်ခဲ့သော လူမျိုး	aborigine	n
ရှေးတီမဆွ တိုင်းရင်းသား	aborigine	n
ရှေးလူမျိုး	aborigine	n
ကိုယ်ဝန်ဖျက်သည်	abort	v
သားလျှောသည်	abort	v
ကိုယ်ဝန်ပျက်သည်	abort	v
ဖျက်သိမ်းသည်	abort	v
ကိုဝန်ဖျက်သည်	abort	v
သားလျှောသည်	abort	v
ကိုဝန်ပျက်သည်	abort	v
ဖျက်သိမ်းသည်	abort	v
ကိုယ်ဝန်ဖျက်ခဲ့	aborted	v[pt]
ကိုယ်ဝန်ဖျက်ခဲ့ပြီး	aborted	v[pp]
ကိုယ်ဝန်ဖျက်နေ	aborting	v[ing]
ကိုယ်ဝန်ဖျက်မှုလုပ်ရပ်	abortion	n
ကိုယ်ဝန်ဖျက်မှု	abortion	n
ကိုယ်ဝန်ဖျက်ချ ခြင်း	abortion	n
ကိုဝန်ဖျက်မှုလုပ်ရပ်	abortion	n
ကိုဝန်ဖျက်မှု	abortion	n
ကိုဝန်ဖျက်ချ ခြင်း	abortion	n
တရားမဝင် ကိုယ်ဝန် ဖျက်ချပေးသူ	abortionist	n
တရားမဝင် ကိုဝန် ဖျက်ချပေးသူ	abortionist	n
ကိုယ်ဝန်ဖျက်ကျခြင်းများ	abortions	n[pl]
မအောင်မြင်သော	abortive	adj
ကိုယ်ဝန်ဖျက်	aborts	v[sg]
ပေါသည်	abound	v
လှိုင်သည်	abound	v
ပြည့်လျှံသည်	abound	v
ဆူဝေသည်	abound	v
ပြည့်နှက်သည်	abound	v
ခန့်	about	adv
လောက်	about	adv
သလောက်	about	adv
သည်းခံ ဆို နိုင်ရုံတစ်မည်	about	adv
ထိုထိုဤဤ	about	adv
ဟိုဟိုသည်သည်	about	adv
ဟိုမှာသည်မှာ	about	adv
မရေမရာ	about	adv
ဟိုလိုလိုသည်လိုလို	about	adv
လတ်လျား လတ်လျား	about	adv
ဝန်းကျင်တွင်	about	adv
အနီးအနားတွင်	about	adv
နေရာအနှံ့အပြားတွင် ဖြစ်ပေါသည်၊ ပေါ်ပေါက်သည်	about	adv
နောက်ပြန်	about	adv
နောက်	about	adv
မူမှန်မှ ဆန့်ကျင်လျက်	about	adv
နှင့်ပတ်သက်သော	about	prep
ရုတ်တရက် ပြောင်းပြန်ဖြစ်အောင် ပြောင်းလဲခြင်း	about-face	n
အထက်တွင်	above	adv
အပေါ်တွင်	above	adv
အပေါ်မှာ	above	adv
အပေါ်က	above	adv
အထက်	above	adv
ရှေ့တွင်	above	adv
မိုးပေါ်က	above	adv
ကောင်းလွန်းတော်လွန်း၍ အောက်တန်းမကျ	above	adv
မတူမတန်	above	adv
မာနမထားတတ်	above	adv
ကင်းရှင်း လျက်	above	adv
လက်လှမ်း မမီ	above	adv
ဆူညံသံများကို ကျော်၍	above	adv
မြစ်အထက်ဘက်တွင်	above	adv
အထက်	above	prep
အဖြစ်ချင်ဆုံး	above all	idm
အလိုချင်ဆုံး	above all	idm
အတောင့်တ ဆုံးစသည်	above all	idm
အထက်တွင်ဖော်ပြပါ	above mentioned	adv
ဘဝင်မြင့်သည်	above oneself	idm
သွေး နားထင် ရောက်သည်	above oneself	idm
အောက်ခြေလွတ်သည်	above oneself	idm
ရိုးသားစွာ	aboveboard	adv
