ကကတိုး	n	fork-tailed-catfish
ကကတစ္	n	giant-sea-perch
ကႀကိဳး	n	1.hardness-2.-music-for-dance
ကႀကိဳးတန္ဆာ	n	caparison
ကေခ်သည္	n	professional-dancer
ကစားကြက္	n	game-tactic
ကစားကြင္း	n	playground
ကစားခုန္စား	n	spots-and-games
ကစားစရာ	n	toy,-playing-thing
ကစားစရာဆိုင္	n	toyshop
ကစားဒိုင္	n	banker
ကစားေဖာ္	n	playmate
ကစားဝိုင္း	n	gambling-party
ကစားသမား	n	gambler
ကစားသူ	n	player
ကစားသည္	v	play
ကစီ	n	rice-puree
ကစီဓာတ္	n	starch,-carbohydrate
ကေစာ့ခါး	n	Indian-night-shade
ကေစာ္ရည္	n	farmentative-liquor
ကစဉ့္ကလ်ား	n	in-disorder
ကစြန္းဥ	n	sweet-potato
ကဆုန္ေပါက္သည္	v	gallop
ကဇာတ္	n	musical-play
ကညာ	n	young-maiden
ကညာစစ္သည္	v	do-things-delicately
ကညင္	n	large-tree,-yielding-wood-oil
ကညင္ဆီ	n	wood-oil
ကညင္ဆီတိုင္	n	wood-oil-torch
ကညစ္	n	stylus
ကညြတ္	n	asparagus
ကညွာေျမွး	n	hymen
ကဏန္း	n	crab
ကဏန္းလက္မ	n	chela
ကတိ	n	promise
ကတိခံထားေသာ	adj	promissory
ကတိခံဝန္ခ်ဳပ္	n	bond
ကတိစာခ်ဳပ္	n	agreement
ကတိတည္သည္	v	keep-promise
ကတိထားသည္	v	promise
ကတိေပးသည္	v	give-promise
ကတိပ်က္သည္	v	fail-to-keep-promise
ကတိျပဳသည္	v	make-promise
ကတိဖ်က္သည္	v	break-promise
ကတိဝန္ခံခ်က္	n	pledge
ကတိသစၥာျပဳသည္	v	take-oath
ကေတာ့	n	funnel
ကေတာ့ပုံ	n	conical-shape
ကေတာ္	n	wife-of-an-official
ကတို့	n	ferry-boat
ကတိုး	n	musk-deer
ကတိုက္ကရိုက္	adv	hastily
ကတည္းက	adv	since
ကတုတ္	n	breast-work
ကတုတ္က်င္း	n	bunker,-trench
ကတုန္ကယင္	adv	agitatedly
ကတုန္းကတိုက္လုပ္သည္	v	carry-tales
ကတိမ္းကပါးျဖစ္သည္	v	die,-pass-away
ကတုံး	n	bald-head
ကတုံးဆံေတာက္	n	crew-cut
ကတြတ္	n	hole-in-a-dyke
ကထိက	n	lecturer
ကနခို	n	purgative-croton
ကနဦး	n	the-beginning
ကနား	n	pavilion
ကနဳကမာ	nn	oyster-shell
ကနဴးေလွ	n	canoe
ကေနရီစာဝါငွက္	n	canary
ကေန့	n	Today
ကနြဲ့ကလ်လုပ္သည္	v	act-coaxingly
ကပိုကရို	adv	slovenly
ကျပအသုံးေတာ္ခံသူ	n	performer
ကျပား		n	half-caste
ကျပက္ကေခ်ာ္	adv	carelessly
ကျပင္	n	open-extension
ကေျပာင္းကျပန္	adv	disorderly
ကပြဲ	n	variety-entertainment
ကပြဲရုံ	n	theatre
ကဖီး	n	cafe,-tea-shop
ကဗ်ာ	n	poem,-verse
ကဗ်ာကယာ	adv	hurriedly
ကဗ်ာစပ္သည္	v	compose-a-poem
ကဗ်ာဆရာ	n	poet
ကဗ်ာဆရာမ	 n	poetess
ကဗ်ာဆန္ေသာ	adj	poetic
ကဗ်စ္ကညစ္	 adv	habbily
ကမကထလုပ္သည္	v	supervise,-lead
ကမာ	n	oyster
ကမူ	n	mound
ကမူးရႉးတိုး	adv	rashly
ကေမာက္ကမ	adv	in-disorder
ကမ်ဉ္းနီ	n	red-mite
ကျမင္းမ	n	hussy,-wanton
ကျမင္းသည္	v	be-wanton
ကယုကယ	adv	tenderly
ကေယာက္ကယက္	adv	in-confusion
ကေယာင္ကတမ္း	adv	ramblingly
ကေယာင္ေခ်ာက္ခ်ား	adv	ravingly
ကရမက္	n	bastard-sandal-wood
ကရာေတး	n	karate
ကရာေတးသမား	n	karatist
ကရား	n	jug
ကရိကထ	n	bother
ကရိကထခံသည္	v	take-trouble
ကရိကထမ်ားသည္	v	be-bother-some
ကရုဏာ	n	compassionace-grant
ကရုဏာသက္သည္	v	have-pity
ကေရဝး	n	cinnamon
ကေရဝးရြက္	n	bay-leaf
ကေရာေသာပါး	adv	hurriedly
ကေရာ္ကမည္	adv	flippantly
ကရက္	n	carat
ကရိန္း	n	crane
ကလတက္	n	hollowed-log
ကလနား	n	trim-on-cloth
ကလေမာင္း	n	pair-of-scale
ကလိထိုးသည္	v	tickle
ကလိသည္	v	annoy,-irritate
ကလီကမာလုပ္သည္	v	cheat
ကလီစာ	n	viscera
ကေလကေခ်	n	vegabond
ကေလး	n	child
ကေလးကလား	adv	improperly
ကေလးစာေပ	n	literature-for-children
ကေလးစိတ္	n	childish-temperament
ကေလးဆန္သည္	v	behave-childishly
ကေလးထိန္း	n	babysister
ကေလးပ်က္သည္	v	have-a-miscarriage
ကေလးဖ်က္သည္	v	abort
ကေလးလက္တြန္းလွည္း	n	pram
ကေလးသူငယ္	n	child,-infant
ကေလးသြားရည္ခံ	n	bid
ကလဲ့	n	turn
ကေလာ္ဆဲသည္	v	vituperate
ကေလာ္တုတ္သည္	v	abuse-roundly
ကေလာ္သည္	v	pick
ကလက္ေသာ	adj	frivolous
ကေလာင္	n	pen
ကေလာင္နာမည္	n	pen-name
ကေလာင္ရွင္	n	author,-writer
ကေလာင္သြား	n	pen-nib
ကလိုင္	n	hollow,-cavity
ကလစ္	n	clip
ကလန္ကဆန္	adv	rebelliously
ကလန္ကဆန္ေျပာသည္	v	speak-against
ကလန္ကလား	adv	gangling
ကလိန္းကလက္	adv	slyly
ကလပ္(စက္ပစၥည္းမ်ားတြင္သုံးေသာ)	n	clutch
ကလပ္(အသင္းအဖြဲ့)	n	club,-association
ကလပ္စည္း	n	cell
ကလိမ္က်သည္	v	cheat,-swindler
ကလိမ္ခ်ဳံ	n	swindler
ကလိမ္ဉာဏ္	n	cunning
ကလယ္ကလယ္ျဖစ္သည္	n	look-lost
ကလ်ာ	n	womanly-virtues
ကဝိ	n	man-of-letters,-poet
ကသိကေအာက္ျဖစ္သည္	v	feel-uneasy,-feel-uncomfortable
ကသီကရီ	adv	in-a-flurry
ကသီသည္	v	be-in-a-flurry
ကေသာကေမ်ာ	adv	hastily
ကေသာကေမ်ား	adv	hurriedly
ကေသာင္းကနင္း	adv	in-disarray
ကသစ္	n	large-deciduous-tree
ကသည္	v	dance
ကသည္	v	harness-a-horse-or-any-draught-animal-for-work(ကြၽဲ၊-နြား-စသည္ကို-လွည္းတြင္-တပ္သည္)
ကသိုဏ္း	n	object-of-concentration
ကသိုဏ္းရႈသည္	v	concentrate-intensely
ကသိုဏ္းဝန္း	n	circular-spot-to-concentrate
ကာကီ	n	khaki
ကာကြယ္ျခင္း	n	defence
ကာကြယ္ေဆး	n	vaccine
ကာကြယ္ေဆးထိုးသည္	v	inoculate,-vaccine
ကာကြယ္ေရး	n	defence
ကာကြယ္ေရးဦးစီးခ်ဳပ္	n	Chief-of-staff
ကာကြယ္သူ	n	defender
ကာကြယ္သည္	v	defend,-prevent
ကာခ်င္း	n	martial-song
ကာခ်ယ္	n	eye-shadow
ကာဆီးသည္	n	obstruct,-shield
ကာတြန္ဘူး	n	carton
ကာတြန္း	n	cartoon
ကာတြန္းေရးဆြဲသူ	n	cartoonist
ကာျပန္သည္	v	show-ingratitude
ကာဗြန္	n	carbon
ကာဗြန္စကၠဴ	n	carbon-paper
ကာေဘာ္လစ္ဆီ	n	carbolic-acid
ကာဘိုင္ေသနတ္	n	carbine
ကာမ	n	sensual-desire
ကာမဂုဏ္	n	sensuality
ကာမပိုင္	n	husband
ကာမိသည္	v	sufficient-to-cover
ကာယ	n	structure-of-body
ကာယကံ	n	deed
ကာယကံေျမာက္	adv	physically
ကာယကံရွင္	n	most-concerned-person
ကာယပညာ	n	physical-education
ကာယဗလ	n	physical-strength
ကာယလုပ္သား	n	manual-labourer
ကာယိေႁႏၵ	n	modesty
ကာရန္	n	rhyme
ကာရန္မဲ့ကဗ်ာ	n	free-verse
ကာရန္သင့္သည္	n	be-opportune
ကာလ	n	time,-period,-age
ကာလစကား	n	vogue-word
ကာလတန္ဖိုး	n	current-value
ကာလနာ	n	cholera
ကာလေပၚ	adj	of-current-period
ကာလေပါက္ေဈး	n	current-price
ကာလဝမ္း	n	cholera
ကာလသား	n	young-man
ကာလသားေရာဂါ	n	venereal-disease
ကာသည္	v	block,-obstruct
ကား	n	car
ကားခ်ပ္	n	card-board,-chart
ကားဂိုေဒါင္	n	garage
ကားဂိတ္	n	bus-station
ကားစင္	n	cross-to-crucify
ကားပစၥည္း	n	car-spare-parts
ကားမွတ္တိုင္	n	bus-stop
ကားရုံ	n	garage
ကားလိုင္း	n	bus-route
ကားလိပ္	n	stage-curtain
ကားသည္	v	spread-out
ကိရိယာ	n	tool,-instrument
ကိေလသာ	n	passion,-lust
ကီမိုနိဳ	n	kemono
ကီလို	n	kilo
ကီလိုဂရမ္	n	kilogram
ကီလိုမီတာ	n	kilometre
ကီလိုလီတာ	n	kilolitre
ကီလိုဝပ္	n	kilowatt
ကီလိုဟတ္	n	kolihertz
ကီဝီငွက္	n	kiwi
ကုဋီ	n	water-closet
ကုေဋ	n	ten-million
ကုေဋကုဋာ	n	very-many
ကုထုံးကုနည္း	n	treatment,-therapy
ကုဗ	n	cube
ကုမုျဒာ	n	white-lotus
ကုလသမဂၢ	n	The-United-Nations-Organization
ကုလား	n	India
ကုလားဆင္	n	Indian-feature
ကုလားတည္	n	pickel-of-fruit-or-vegetable
ကုလားထိုင္	n	chair
ကုလားထိုင္လုသည္	v	scramble-for-position
ကုလားပဲ	n	gram-pea-,-chick-pea
ကုလားဖန္ထိုးသည္	v	shuffle
ကုလားျဖဴ	n	white-man
ကုလားမေျခေထာက္	n	stilts
ကုလားေရႊ	n	tinsel
ကုလားဟင္း	n	Indian-curry
ကုလားေအာ္သီး	n	hottest-kind-of-chilli
ကုလားအုတ္	n	camel
ကုသည္	v	cuure
ကုသိုလ္	n	merit
ကုသိုလ္ရွင္	n	donor
ကူေငြ	n	contribution
ကူညီသူ	n	helper
ကူပြန္	n	coupon
ကူရွင္	n	cushion
ကူလီ	n	porter
ကူသည္	v	help,-aid,-assist
ကူးစက္ေရာဂါ	n	contagious-disease
ကူးစက္သည္	v	spread,-infect
ကူးတို့	n	ferry
ကူးတို့ခ	n	ferriage
ကူးတို့ဆိပ္	n	ferry
ကူးေျပာင္းကာလ	n	transition-period
ကူးေျပာင္းသည္	v	change
ကူးသည္	v	copy
ကူးသန္းေရာင္းဝယ္ေရး	n	commerce
ကူးသန္းသည္	v	trade
ေက	n	witch-or-wizard
ေကဒါ	n	cadre
ေကဝမ	n	sorceress
ေကဝအတတ္	n	sorcery
ေကသရာဇာ	n	king-lion
ေကသာ	n	hair
ကဲသည္	v	overdo
ကဲ့ရဲ့သည္	v	censure
ကဲ့သို့	adv	as,-like
ေကာဇာသကၠရာဇ္	n	the-present-year
ေကာလာဟလ	n	rumour
ေကာလိပ္ေက်ာင္းသား	n	college-student
ေကာသည္	v	silt-up
ေကာ့ေကာ္ကံကား	adv	contrarily
ေကာ့လပ္ေကာ့လပ္	adv	carelessly
ေကာ့သည္	n	curl-up
ေကာ္	n	glue
ေကာ္ဆဲသည္	v	vituperate
ေကာ္ေဇာ	n	carpet
ေကာ္ပီ	n	copy
ေကာ္ပီစာအုပ္	n	copy-book,-exercise-book
ေကာ္ပိုေရးရွင္း	n	corporation
ေကာ္ျပား	n	celluloid-film
ေကာ္ျပန့္ေႀကာ္	n	fried-pan-rools
ေကာ္ဖီ	n	coffee
ေကာ္မတီ	n	committee
ေကာ္မရွင္	n	commission
ေကာ္မာ	n	comma
ေကာ္လာ	n	collar
ေကာ္လံ	n	column
ေကာ္လံစား	n	string-correspondent
ေကာ္သည္	v	lever
ကံ	n	luck,-fortune,-lot
ကံေကာင္းလို့	adv	luckily
ကံေကာင္းသည္	v	be-lucky
ကံကုန္သည္	v	die,-pass-away
ကံေခသည္	v	be-unfortunate
ကံစပ္သည္	v	be-parters-in-luck
ကံစမ္းမဲ	n	luck-dip
ကံေပၚသည္	v	be-lucky
ကံေသကံမ	adv	surely
ကံအားေလ်ာ္စြာ	adv	fortunately
ကံ့ကူလက္လွည့္ဆရာ	n	childhood-teacher
ကံ့ေကာ္ပင္	n	Mesua-ferrea
ကိုကို	n	elder-brother
ကိုကိုး	n	cocoa
ကိုကင္း	n	cocaine
ကိုဓဥပေဒ	n	code
ကိုရင္	n	novice
ကိုရင္ဝတ္သည္	v	be-novitiated
ကိုလိုနီ	n	colony
ကိုလိုနီဝါဒ	n	colonialism
ကိုး	n	nine
ကိုးကားသည္	v	quote
ကိုးကြယ္သည္	v	worship
ကိုးစားသည္	v	reply-on
ကိုးရိုးကားရား	adv	awkwardly
ကိုးသည္	n	refer-to
ကက္ကက္လန္	adv	loudly-and-rudely
ကက္ဆက္	n	cassette
ကက္တေလာက္	n	catalogue
ကက္ပတိန္	n	captain
ကက္ဗီနက္	n	cabinet
ကက္သလစ္	n	Catholic
ကုကၠို	n	rain-tree
ေကာက္ကာငင္ကာ	adv	spontaneously
ေကာက္က်စ္ေသာ	adj	dishonest
ေကာက္ေၾကာင္း	n	outline
ေကာက္ေကြ့ေသာ	adj	winding
ေကာက္ခံသည္	v	collect
ေကာက္ခ်က္ခ်သည္	v	deduce
ေကာက္စိုက္သမ	n	transplanter(female)
ေကာက္စိုက္သည္	v	transplant-paddy
ေကာက္ဆြ	n	curved-stick
ေကာက္ညွင္း	n	glutin-rice
ေကာက္ညွင္းငခ်ိပ္	n	black-glutin-rice
ေကာက္ညွင္းေပါင္း	n	steamed-glutin-rice
ေကာက္နုတ္ခ်က္	n	excerpt
ေကာက္နုတ္သည္	v	extract
ေကာက္ပင္	n	paddy-plant
ေကာက္ရိုး	n	straw
ေကာက္ရိုးနြယ္	n	bindweed
ေကာက္ရိုးပုံ	n	haystack
ေကာက္ရိတ္သည္	v	reap
ေကာက္လႈိင္း	n	paddy-sheaf
ေကာက္ေသာ	adj	bent-curved
ေကာက္သည္	v	pick-up
ကိုက္	n	can-openner
ကိုက္	n	yard
ကိုက္ခဲသည္	v	grip-firmly-with-teeth
ကိုက္တံ	n	yard-stick
ကိုက္ထိုးသည္	v	chamfer
ကိုက္လန္	n	Chinese-kale
ကိုက္သည္	v	bite
ကင္ဆာ	n	cancer
ကင္ေပတိုင္	n	Japanese-military-police
ကင္ပြန္း	n	soap
ကင္မရာ	n	camera
ကင္သည္	v	roast;-barbecue
ကင္း	n	patrol;-guard
ကင္းကြာသည္	v	lose-contact
ကင္းေျခမ်ား	n	centipede
ကင္းစင္သည္	v	be-unblemished
ကင္းေစာင့္	n	sentry
ကင္းေစာင့္သည္	v	dosentry-duty
ကင္းစုန္း	n	scolopendra
ကင္းတဲ	n	sentry-post;-guard-house
ကင္းေထာက္	n	scout
ကင္းေထာက္သည္	v	scout
ကင္းပုန္း	n	ambush-patrol
ကင္းပုံသီး	n	Coccinia-Plant
ကင္းဗတ္ဖိနပ္	n	canvas
ကင္းမလက္မည္း	n	black-scorpion
ကင္းၿမီးေကာက္	n	Scorpion
ကင္းမြန္	n	cuttle-fish
ကင္းလိပ္ေခ်ာ	n	grass-lizard
ကင္းလြတ္ကုန္	n	exempted-goods
ကင္းလြတ္ခြင့္	n	exemption
ကင္းလြတ္သည္	v	be-freed-of
ေကာင္ကေလး	n	little-boy
ေကာင္စီ	n	council
ေကာင္စီဝင္	n	councillor
ေကာင္စစ္ဝန္	n	consul
ေကာင္စစ္ဝန္းရုံး	n	consulate
ေကာင္တာ	n	counter
ေကာင္မေလး	n	little-girl
ေကာင္းကင္	n	sky
ေကာင္းကင္ႀကိုး	n	aerial-or-antenna
ေကာင္းကင္ပိုက္	n	aerial-net
ေကာင္းကင္ဘား	n	trapeze
ေကာင္းကင္ဘုံ	n	heaven
ေကာင္းေကာင္း	adv	well
ေကာင္းက်ိုး	n	merit;-benefit
ေကာင္းခ်ီး	n	blessing
ေကာင္းခ်ီးဩဘာေပးသည္	v	acclaim
ေကာင္းစားေရး	n	welfare
ေကာင္းစားသည္	v	prosper
ေကာင္းေမြဆိုးေမြ	n	legacy
ေကာင္းမြန္ေသာ	adj	good
ေကာင္းေရာင္းေကာင္းဝယ္	n	honest-trade
ေကာင္းေသာ	adj	good;-nice;-fine
ကိုင္စြဲသည္	v	hold-firmly
ကိုင္ေဆာင္သည္	v	hold-;-carry
ကိုင္တြယ္သည္	v	handle
ကိုင္ေပါက္သည္	v	throw-;-fling
ကိုင္လႈပ္သည္	v	shock-;-shake
ကိုင္သည္	v	hold-in-hand
ကိုင္း	n	cultivated-land
ကိုင္းကြၽန္းမွီ-ကြၽန္းကိုင္းမွီ	n	mutual-reliance
ကိုင္းဆက္ကူးသည္	v	graft
ကိုင္းညြတ္သည္	v	bow-;-droop
ကိုင္းေထာင္သည္	v	prop
ကိုင္းရႈိင္းသည္	v	be-devout
ကိုင္းလႊ	n	saw
ကိုင္းသည္	v	bend-over
ကိစၥ	n	business
ကိစၥႀကီးငယ္	n	problems
ကိစၥေခ်ာသည္	v	die
ကိစၥၿငိမ္းသည္	v	be-rib-of-problems
ကိစၥတုံးသည္	v	die
ကိစၥဝိစၥ	n	sundry-matters
က႑	n	section
က႑သုခ	n	euphony
ကတ္	n	card
ကတ္ေၾကး	n	scissors
ကတၱရာေစး	n	tar-;-coaltar
ကတၱဝါငွက္	n	cockatoo
ကတၱား	n	platform-scales
ကတၱား	n	subject
ကတၱီပါ	n	velvet
ကတ္တီးကတ္ဖဲ့	adv	perversely
ကတၱူ	n	sea-going-sailing-ship
ကိတၱိမသား	n	adopted-child
ကိတ္မုန့္	n	cake
ကုတ္	n	coat
ကုတ္	n	lever
ကုတ္ဖဲ့သည္	v	tear-with-claws-or-nails
ကုတ္မီးေသြး	n	coke
ကုတ္သည္	v	scratch
ကန္	n	lake
ကန္စြန္း	n	water-convolvulus
ကန္စြန္းႀကီး	n	sweet-potato-plant
ကန္စြန္းဥ	n	sweet-potato
ကနၲာရ	n	difficult-journey
ကနၲာရရာသီဥတု	n	desert-climate
ကန္ေတာ့သည္	v	pay-obeisance
ကန္ထရိုက္	n	cobtract
ကန္ေဘာင္	n	bank
ကန္သင္း	n	small-embankment
ကန္သည္	v	kick
ကန္သတ္ေသာ	adj	controlled
ကန့္	n	sulphur
ကန့္ကြက္လႊာ	n	note-protest
ကန့္ကြက္သည္	v	object-;-protest
ကန့္ပလူ	n	valerian
ကန့္လန့္	adv	contrarily
ကန့္လန့္ကာ	n	screen
ကန့္လန့္ကန္လန့္	adv	obstructively
ကန့္လန့္ခ်သည္	v	bolt
ကန့္လန့္တိုက္သည္	v	act-in-defiance
ကန့္လန့္ျဖတ္	adv	crosswise
ကန့္လန့္ျဖတ္မ်ဉ္း	n	diagonal
ကန့္သည္	v	block
ကန့္သတ္ကုန္	n	controlled-goods
ကန့္သတ္စစ္ပြဲ	n	limited-war
ကန့္သတ္ေဈး	n	controlled-price
ကန့္သတ္သည္	v	restrict
ကန္းေသာ	adj	blind
ကန္းသည္	v	be-blind
ကိန္း	n	number
ကိန္းျပည့္	n	whole-number
ကိန္းရင္း	n	root
ကိန္းဝပ္သည္	n	be-enshrined
ကိန္းေသ	n	constant
ကိန္းေအာင္းသည္	v	dwell-in
ကုန္	n	goods-;-merchandise
ကုန္ကား	n	lorry-;-truck
ကုန္ကူးသည္	v	trade
ကုန္က်စရိတ္	n	expense
ကုန္က်သည္	v	cost
ကုန္ၾကမ္း	n	raw-material
ကုန္ေခ်ာ	n	finished-product
ကုန္ေျခာက္	n	groceries
ကုန္စင္ေအာင္	adv	completely
ကုန္စည္ဒိုင္	n	wholesale-centre
ကုန္စည္ျပပြဲ	n	trade-fair
ကုန္စိမ္း	n	vegetables
ကုန္စိမ္းသည္	n	green-grocer
ကုန္စုံဆိုင္	n	general-stores
ကုန္ေဈးနႈန္း	n	commodity-prices
ကုန္တံဆိပ္	n	trade-mark
ကုန္တိုက္	n	department-store
ကုန္တင္ကုန္ခ်-အလုပ္သမား	n	stevedore
ကုန္တြဲ	n	goods-wagon
ကုန္ထုတ္လုပ္မႈ	n	production
ကုန္ထုတ္သမဝါယမ	n	producer's-cooperative
ကုန္ထုတ္အရင္းအနွီး	n	capital
ကုန္ပေဒသာဆိုင္	n	department-store
ကုန္ပို့လႊာ	n	invoice
ကုန္ပစၥည္း	n	go0ds
ကုန္ပုပ္	n	surplus-goods
ကုန္မာ	n	hard-ware
ကုန္ရထား	n	goods-train
ကုန္ရုံ	n	ware-house
ကုန္ေသး	n	sundry-goods
ကုန္သေဘၤာ	n	cargo-boat
ကုန္သည္	n	trader
ကုန္သည္ႀကီး	n	merchant
ကုန္သြယ္ေရး	n	trade-and-commerce
ကုန္သြယ္သည္	n	trade
ကုန္အမွာစာ	n	indent
ကုန္းေၾကာင္း	n	land-route
ကုန္းေခါင္ေခါင္	n	far-inland
ကုန္းေခါင္ေရဝး	adj	desolate
ကုန္းစကား	n	slander
ကုန္းေစာင္း	n	slope
ကုန္းတင္သည္	v	saddle
ကုန္းတပ္	n	army
ကုန္းနိမ့္	n	low-hill
ကုန္းေပါင္ထိုးသည္	v	throw-across
ကုန္းပတ္	n	deck
ကုန္းျပင္ျမင့္	n	plateau
ကုန္းေရသြားယာဉ္	n	amphibian
ကုန္းလမ္း	n	road-;-land-route
ကုန္းသည္	v	bend
ကပ္ခြၽဲသည္	v	wheedle
ကပ္ၿငိသည္	v	be-afflicted
ကပ္ေစးနွဲ	n	stingy-person
ကပ္နာ	n	epidemic-disease
ကပၸလီ	n	Negro
ကပ္ပါးရပ္ပါး	n	human-parasite
ကပၸိတိန္	n	captain
ကပၸိယ	n	lay-attendant
ကပ္ပယ္	n	testicle
ကပ္ပယ္အိပ္	n	scrotum
ကပ္ရပ္သည္	v	sponge-on
ကပ္သည္	v	come-close
ကုပ္က်စ္သည္	v	be-decorous
ကုပ္ေခ်ာင္းေခ်ာင္း	adv	timidly
ကုပ္ပိုး	n	shoulder-pad
ကုပ္သည္	v	droop
ကမၸည္း	n	inscription
ကမၸည္းထိုးသည္	v	inscribe
ကမၺလာသီး	n	orange
ကမ႓ာစစ္	n	world-war
ကမ႓ာရန္	n	enternal-enemy
ကမ႓ာေလာက	n	world
ကမ႓ာလုံး	n	globe
ကမ႓ာလုံးျခမ္း	n	hemisphere
ကမ႓ာ့လွည့္ခရီးသည္	n	world-market
ကမၼဌာန္း	n	meditation
ကမ္း	n	bank-;-shore
ကမ္းေျခ	n	shore-;-coast
ကမ္းေျခေစာင့္တပ္	n	coast-guard
ကမ္းစပ္	n	shore-line
ကမ္းတက္သေဘၤာ	n	landing-ship
ကမ္းထိုးေရယာဉ္	n	landing-carft
ကမ္းနား	n	water-front-;-strand
ကမ္းပါးၿပိုသည္	v	collapse
ကမ္းေျမာင္ေဒသ	n	coastal-strip
ကမ္းရိုးတန္း	n	coastline
ကမ္းလြန္	adj	off-shore
ကမ္းလွမ္းသည္	v	negotiate
ကမ္းသည္	v	pass-;-give
ကုမၸဏီ	n	company
ကုမၼာရီ	n	maiden
ကုံကုမံ	n	saffron
ကုံလုံေသာ	n	sufficient
ကုံးသီသည္	v	compose
ကုံးသည္	v	string-;-thread
ကယ္ဆယ္ေရးရံပုံေငြ	n	relief-fund
ကယ္တင္ရွင္	n	saviour
ကယ္ပါ	n	beggar
ကယ္မသည္	v	save
ကယ္သည္	v	save-;-rescue
ကိုယ္	n	body
ကိုယ္က်ိုး	n	self-interest
ကိုယ္က်ိုးစြန့္သည္	v	sacrifice
ကိုယ္က်ိုးနည္းသည္	v	be-ruined
ကိုယ္က်ိုးရွာသည္	v	seek-advantage
ကိုယ္က်င့္တရား	n	morals
ကိုယ္ခံပညာ	n	art-of-self-defence
ကိုယ္ခနၶာ	n	the-body
ကိုယ္ခ်င္းစာတရား	n	sympathy
ကိုယ္ခ်င္းစာသည္	n	sympathze
ကိုယ္ေငြ့	n	body-temperature
ကိုယ္စား	adv	on-behalf-of
ကိုယ္စားလွယ္	n	delegate
ကိုယ္စားလွယ္လြဲစာ	n	letter-of-authority
ကိုယ္စြမ္းကိုယ္စ	n	ability
ကိုယ္တိုင္	adv	in-person
ကိုယ္တိုင္ကိုယ္က်	adv	personally
ကိုယ္တိုင္ေရး-အတၳုပၸတၱိ	n	autobiography
ကိုယ္တစ္ျခမ္းေသေရာဂါ	n	hemiplegia
ကိုယ္တစ္ပိုင္း	n	bust
ကိုယ္တစ္ပိုင္းေသေရာဂါ	n	paraplegia
ကိုယ္တုံးလုံး	adj	naked
ကိုယ္ေတြ့	n	personal-experience
ကိုယ္ေတြ့ဝတၳု	n	true-cenfession
ကိုယ္ထူကိုယ္ထ	adv	on-a-self-help-basis
ကိုယ္ထူးကိုယ္ခြၽန္	adj	self-made
ကိုယ္ထင္ျပသည္	v	appear
ကိုယ္ေနကိုယ္ဟန္	n	poise
ကိုယ္ပူသည္	v	have-a-fever
ကိုယ္ပိုင္	n	one's-own
ကိုယ္ပိုင္ကား	n	own-car
ကိုယ္ပိုင္ေက်ာင္း	n	private-school
ကိုယ္ပိုင္စာၾကည့္တိုက္	n	personal-library
ကိုယ္ပိုင္ပစၥည္း	n	private-property
ကိုယ္ပိုင္ေသာ	adj	private-;-personal
ကိုယ္ပိုင္အုပ္ခ်ုပ္ေရး	n	self-rule-;-sutonomy
ကိုယ္ဖိရင္ဖိ	adv	effortedly
ကိုယ္ေရစစ္သည္	v	become-slim
ကိုယ္ေရးကိုယ္တာ	n	personal-affairs
ကိုယ္ေရးမွတ္တမ္း	n	personal-history
ကိုယ္ေရာစိတ္ပါ	adv	whole-heartedly
ကိုယ္ရံေတာ္	n	body-guard
ကိုယ္ရွိန္သတ္သည္	v	stop-short
ကိုယ္ေလးလက္ဝန္	n	advanced-;-pregancy
ကိုယ္လက္ႀကံ့ခိုင္ေရးေလ့က်င့္ခန္း	n	physical-exercise
ကိုယ္လက္သုတ္သင္သည္	v	relieve-nature
ကိုယ္လုံးကိုယ္ထည္	n	body-structure-;-build
ကိုယ္လုံးကိုယ္ေပါက္	n	physique
ကိုယ္လုံးေပၚမွန္	n	almirror
ကိုယ္ဝန္	n	pregnancy
ကိုယ္ဝန္ေဆာင္	n	pregnant-woman
ကိုယ္ဝန္ပ်က္သည္	v	have-a-miscarriage
ကိုယ္ဝန္ရွိသည္	v	be-pregnant
ကိုယ္ဟန္ျပမယ္	n	model
ကိုယ့္ကိုယ္ကိုသတ္ေသသည္	v	commit-suicide
ကိုယ့္မင္းကိုယ့္ခ်င္း	n	self-rule
ကိုယ့္အားကိုယ္ကိုး	v	rely-on-oneself
က်က်နန	adv	properly
က်ခံသည္	v	bear-;-expense
က်ဆင္းသည္	v	decline
က်ဆုံးသည္	v	die
က်ေန	n	afternoon-sun
က်ပန္းလုပ္သည္	v	take-odd-jobs
က်ေပ်ာက္သည္	v	lose
က်ရႈံးသည္	v	fail(စာေမးပြဲက်သည္။)
က်သည္	v	fail(စာေမးပြဲက်သည္။)
က်သည္	v	fall-;-drop
က်ာပြတ္	n	whip
က်ား	n	tiger
က်ားကုတ္က်ားခဲ	adv	leopard-cat
က်ားကန္သည္	v	buttress-;-prop
က်ားဂမုန္း	n	slipper-orchid
က်ားပါးစပ္	n	conical-fish-net
က်ားမ	n	tigress
က်ားလွ်ာ	n	rasp
က်ားသစ္	n	leopard
က်ိ	adj	sticky-;-slimy
က်ိက်ိတက္	adv	rolling-in-wealth
က်ိခြၽဲ	adj	slimy
က်ီ	n	granary
က်ီစားသည္	v	tease-;-jest
က်ီစယ္သည္	v	tease-affectionately
က်ီး	n	crow
က်ီးနိုးခ်ိန္	n	dawn-;-day-break
